WBSEGMENT,BURPID,BURP Stream Name,SMI,SFI,SHI,WBAG 2 Score,SMI2,SFI2,SHI2,WBAG 3 Score
ID17060203SL086_02,1998SIDFB076,Boulder Creek,74.19583,98.805,80,3,75,82,80,2.67
ID17060203SL087_03,1998SIDFB077,Owl Creek,78.79746,55.42096,69,2.33,64,94,69,2.33
ID17060203SL001_02,1998SIDFB078,Cove Creek,78.04077,NULL,52,2,53,,52,1.5
ID17060203SL039_02,1998SIDFB079,Wagonhammer Creek,58.61607,NULL,71,2.5,61,,71,2.5
ID17060204SL001_02,1998SIDFB080,Pratt Creek,78.93448,NULL,85,3,76,NULL,85,3
ID17060203SL047_02,1998SIDFB081,Second Creek,76.17279,NULL,72,3,56,,75,2.5
ID17060203SL047_02,1998SIDFB082,Waddington Creek,70.77531,NULL,44,2,56,NULL,46,1.5
ID17060203SL041_02,1998SIDFB083,Deriar Creek,51.76515,NULL,36,1.5,42,,36,1
ID17060203SL042_02,1998SIDFB084,Hyde Creek,71.46325,NULL,57,2,65,,61,2.5
ID17060203SL047_02,1998SIDFB085,Briney Creek,76.06754,NULL,74,3,64,,77,3
ID17060203SL002_02,1998SIDFB086,Gant Creek,64.18809,NULL,76,3,49,NULL,76,1.5
ID17060203SL010_02,1998SIDFB087,Little Deer Creek,68.08894,77.81289,78,2.67,61,87,78,2.33
ID17060203SL010_02,1998SIDFB088,Big Jureano Creek,79.56325,NULL,74,3,72,,74,2.5
ID17060203SL010_02,1998SIDFB089,Little Jureano Creek,56.78132,NULL,63,2,46,,63,1
ID17060203SL024_02,1998SIDFB090,Mackinaw Creek,59.38586,NULL,75,3,55,NULL,75,2
ID17060203SL026_02,1998SIDFB091,Arnett Creek,80.27551,73.93178,65,2.33,69,63,65,1.67
ID17060203SL011_02,1998SIDFB092,Spring Creek,51.78418,NULL,56,1.5,47,NULL,56,1
ID17060203SL019_03,1998SIDFB093,Woodtick Creek,87.52354,60.44238,88,2.33,84,74,88,2.67
ID17060203SL017_02,1998SIDFB094,Mink Creek,85.98147,65.11966,78,2.33,76,98,78,3
ID17060203SL048_02,1998SIDFB095,Badger Creek,90.66458,NULL,46,2,78,,46,2
ID17060203SL049_02,1998SIDFB096,Jackass Creek,91.25483,NULL,77,3,73,,77,2.5
ID17060203SL057_03,1998SIDFB097,McKim Creek,78.25663,70.78735,82,2.67,63,100,86,3
ID17060203SL052_02,1998SIDFB098,South Fork Iron Creek,82.90264,NULL,71,3,79,NULL,71,2.5
ID17060203SL052_02,1998SIDFB099,South Fork Iron Creek,89.40792,89.59698,62,2.67,86,89,62,2.33
ID17060203SL050_02,1998SIDFB100,Iron Creek,81.6518,91.38605,83,3,78,86,83,2.67
ID17060203SL051_03,1998SIDFB101,West Fork Iron Creek,89.75026,73.78998,78,2.67,85,78,78,2.67
ID17060203SL049_02,1998SIDFB102,North Fork Iron Creek,82.93811,55.39001,74,2.33,79,70,74,2
ID17060203SL049_02,1998SIDFB103,North Fork Iron Creek,75.02457,67.7732,77,2.67,80,68,77,2
ID17060203SL024_03,1998SIDFB104,Phelan Creek,76.59087,NULL,36,2,73,,36,2
ID17060203SL024_02,1998SIDFB105,Rabbit Creek,70.34701,58.88388,66,2.33,61,80,66,2
ID17060203SL026_02,1998SIDFB106,Rapps Creek,75.90909,73.62093,62,2.33,73,69,62,1.67
ID17060203SL025_02,1998SIDFB107,Camp Creek,78.12262,83.06956,90,3,65,93,90,2.67
ID17060203SL025_02,1998SIDFB108,Jefferson Creek,78.17542,80.4071,61,2.33,70,99,61,2.33
ID17060203SL024_03,1998SIDFB109,Pony Creek,74.08141,NULL,67,3,73,NULL,67,2.5
ID17060203SL036_02,1998SIDFB110,Hornet Creek,77.39632,68.60323,71,2.67,65,90,71,2.33
ID17060203SL036_02,1998SIDFB111,Moose Creek,61.82647,NULL,31,2,54,NULL,31,1.5
ID17060203SL036_02,1998SIDFB112,Allen Creek,54.45729,NULL,66,2.5,54,,66,2
ID17060203SL035_03,1998SIDFB113,Moose Creek,51.42525,88.41719,63,2.33,42,64,63,1
ID17060203SL037_02,1998SIDFB114,Daly Creek,64.1714,NULL,76,3,70,,76,2.5
ID17060203SL037_02,1998SIDFB115,UNT to Daly Creek,50.36534,NULL,66,2,54,NULL,66,2
ID17060203SL037_02,1998SIDFB116,Daly Creek,76.57541,NULL,67,3,71,NULL,67,2.5
ID17060203SL037_02,1998SIDFB117,East Fork Daly Creek,69.40791,NULL,76,3,73,NULL,76,2.5
ID17060203SL031_02,1998SIDFB118,East Boulder Creek,79.50578,69.42813,61,2.33,77,74,61,2
ID17060203SL031_02,1998SIDFB119,East Boulder Creek,75.07086,70.14825,59,2.33,67,80,59,1.67
ID17060203SL025_02,1998SIDFB120,Sharkey Creek,90.99924,85.94055,62,2.67,92,77,62,2
ID17060202SL009_02,1998SIDFB121,Mill Creek,29.65676,NULL,48,0,46,NULL,45,1
ID17060202SL009_02,1998SIDFB122,Grouse Creek,23.25304,NULL,29,0,59,NULL,28,1.5
ID17060202SL022_02,1998SIDFB123,West Fork Pahsimeroi River,78.54237,72.5026,62,2.33,73,99,62,2.67
ID17060202SL022_02,1998SIDFB124,East Fork Pahsimeroi River,76.58672,79.98949,52,2,63,88,51,2
ID17060202SL022_03,1998SIDFB125,Pahsimeroi River,72.04005,51.0197,60,2,69,100,60,2.67
ID17060202SL030_02,1998SIDFB126,Snowslide Creek,43.81128,NULL,37,1.5,57,,37,1.5
ID17060202SL030_02,1998SIDFB127,Goldburg Creek,90.74285,61.39748,55,2,88,97,55,2.33
ID17060202SL030_02,1998SIDFB128,Goldburg Creek,84.06472,84.73538,41,2.33,91,97,43,2
ID17060202SL030_02,1998SIDFB129,Hillside Creek,77.92065,NULL,65,3,77,NULL,65,2.5
ID17060202SL033_02,1998SIDFB130,North Fork Big Creek,94.22935,77.29585,78,2.67,87,99,82,3
ID17060202SL032_02,1998SIDFB131,South Fork Big Creek,95.31618,92.18349,76,3,82,88,76,2.67
ID17060202SL031_02,1998SIDFB132,Stinking Creek,45.55751,NULL,49,1,53,NULL,53,2
ID17060202SL031_02,1998SIDFB133,Mill Creek,86.85226,67.55892,61,2.67,85,96,61,2.33
ID17060202SL035_02,1998SIDFB134,Inyo Creek,91.08814,68.55475,88,2.67,80,100,88,3
ID17060202SL034_02,1998SIDFB135,Mahogany Creek,50.46111,NULL,65,1.5,66,,69,3
ID17060202SL023_03,1998SIDFB136,Burnt Creek,43.85475,NULL,24,1.5,67,,24,1.5
ID17060203SL004_02,1998SIDFB137,Clear Creek,86.19054,77.23428,79,2.67,88,95,79,3
ID17060203SL002_05,1998SIDFB138,Panther Creek,59.03642,NULL,59,2.5,49,NULL,59,1
ID17060203SL010_05,1998SIDFB139,Panther Creek,44.32212,NULL,65,1.5,47,NULL,66,1.5
ID17060203SL011_04,1998SIDFB140,Panther Creek,49.55394,NULL,70,2,38,NULL,70,1.5
ID17060203SL014_03,1998SIDFB141,Panther Creek,69.50287,68.5,71,2.67,58,88,71,2.33
ID17060206SL043_02,1998SIDFB142,Meadow Creek,88.99337,93.89239,77,3,80,91,77,2.67
ID17060206SL043_02,1998SIDFB143,Slaughterhouse Creek,84.23246,NULL,68,3,76,,68,2.5
ID17060206SL042_02,1998SIDFB144,Trail Creek,89.37335,NULL,80,3,76,NULL,80,3
ID17060206SL040_02,1998SIDFB145,Little Jacket Creek,95.57364,78.91455,85,2.67,94,84,85,2.67
ID17060206SL043_02,1998SIDFB146,Shovel Creek,86.45786,69.22213,73,2.67,76,99,73,2.67
ID17040204SK021_03,1998SIDFC001,Horseshoe Creek,50.48308,25.42943,57,0,65,67,60,1.67
ID17040204SK022_03,1998SIDFC002,Horseshoe Creek,71.94962,81.07195,77,3,64,97,72,2.67
ID17040204SK044_02,1998SIDFC003,Darby Creek,66.08107,NULL,37,2,57,NULL,37,1.5
ID17040204SK013_02,1998SIDFC004,Milk Creek,35.0808,NULL,49,1,53,NULL,50,1.5
ID17040204SK053_03,1998SIDFC005,South Leigh Creek,62.37166,NULL,66,3,73,NULL,71,3
ID17040204SK038_03,1998SIDFC006,Trail Creek,61.11596,NULL,64,2.5,77,NULL,64,2.5
ID17040104SK024_04,1998SIDFC007,Indian Creek,40.37786,NULL,47,1,61,NULL,43,1.5
ID17040104SK028_04,1998SIDFC008,Rainey Creek,38.65664,54.63753,47,1,65,52,44,1.33
ID17060206SL034_02a,1998SIDFC009,Arrastra Creek,65.12557,NULL,62,2.5,62,NULL,62,1.5
ID17060305CL003_04,1998SLEWA001,Cottonwood Creek,42.87728,NULL,53,1,56,NULL,56,2
ID17060305CL003_02,1998SLEWA002,Cottonwood Creek,31.17421,NULL,49,0,68,NULL,49,2
ID17060303CL049_03,1998SLEWA003,Weir Creek,75.96616,NULL,88,3,78,NULL,88,3
ID17060303CL051_03,1998SLEWA004,Bald Mountain Creek,79.66995,NULL,92,3,97,NULL,92,3
ID17060306CL034_04,1998SLEWA005,Jim Ford Creek,32.09834,NULL,70,0,47,NULL,70,2
ID17060303CL013_02a,1998SLEWA006,Ashpile Creek,59.03623,NULL,74,2.5,71,NULL,73,2.5
ID17060303CL009_02b,1998SLEWA007,Holly Creek,67.16099,NULL,83,3,72,NULL,83,3
ID17060303CL009_02,1998SLEWA008,Sherman Creek,64.80527,NULL,83,2.5,75,NULL,83,3
ID17060305CL075_02,1998SLEWA009,Leggett Creek,66.4446,NULL,72,3,73,NULL,72,2.5
ID17060306CL035_02,1998SLEWA010,Heywood Creek,17.94544,NULL,32,0,30,NULL,31,1
ID17060306CL035_02,1998SLEWA011,Wilson Creek,34.05553,NULL,42,0,62,NULL,42,2
ID17060306CL037_03,1998SLEWA012,Winter Creek,41.37191,NULL,41,1,37,NULL,41,1
ID17060303CL058_02,1998SLEWA013,Bimerick Creek,44.24947,NULL,61,1.5,41,NULL,61,1
ID17060303CL056_02,1998SLEWA014,Hungery Creek,60.58457,NULL,77,2.5,63,NULL,77,2
ID17060303CL057_02,1998SLEWA015,Fish Creek,77.02319,NULL,71,3,78,NULL,71,2.5
ID17060303CL040_02,1998SLEWA016,Fox Creek,82.51984,NULL,82,3,78,NULL,82,3
ID17060303CL039_03,1998SLEWA017,Hopeful Creek,49.43864,54.36707,83,1.67,54,75,83,2.33
ID17060303CL017_03,1998SLEWA018,Warm Springs Creek,86.06374,NULL,85,3,88,NULL,85,3
ID17060303CL026_02,1998SLEWA019,Savage Creek,75.86389,81.40897,89,3,82,93,89,3
ID17060303CL026_02,1998SLEWA020,Colt Creek,76.03132,71.97676,83,2.67,69,95,83,2.67
ID17060303CL028_02,1998SLEWA021,Swamp Creek,84.82291,89.50362,86,3,82,85,86,2.67
ID17060303CL027_02,1998SLEWA022,Bridge Creek,70.43661,NULL,91,3,72,NULL,91,3
ID17060303CL027_02,1998SLEWA023,Muleshoe Creek,66.351,70.07993,80,2.67,71,71,80,2.33
ID17060303CL027_02,1998SLEWA024,Hoodoo Creek,68.19304,68.34787,76,2.67,77,84,76,2.33
ID17060303CL035_02,1998SLEWA025,Pack Creek,77.03526,88.91779,67,3,76,79,67,2.33
ID17060303CL038_02,1998SLEWA026,Haskell Creek,82.02638,98.73615,80,3,92,100,80,3
ID17060307CL021_02,1998SLEWA027,Horseshoe Creek,70.52365,99.4368,75,3,71,93,75,2.67
ID17060303CL012_02,1998SLEWA028,Eagle Mountain Creek,71.76759,86.63071,80,3,79,89,80,3
ID17060303CL050_02,1998SLEWA029,Indian Grave Creek,84.73434,94.25842,79,3,85,90,79,3
ID17060303CL004_03,1998SLEWA030,Coolwater Creek,64.8634,44.20887,79,2,70,83,79,2.67
ID17060303CL020_02,1998SLEWA031,Robin Creek,81.1568,96.79221,88,3,87,87,88,2.67
ID17060303CL011_02,1998SLEWA032,Stanley Creek,63.33855,93.75,86,2.67,65,68,86,2
ID17060302CL022_02,1998SLEWA033,Ballinger Creek,77.15065,89.60218,85,3,79,88,85,3
ID17060302CL022_02,1998SLEWA034,Pinchot Creek,47.68056,93.14001,72,2.33,47,96,72,2
ID17060302CL008_04,1998SLEWA035,Meadow Creek,73.04788,10.57456,78,0,72,57,78,2.33
ID17060302CL022_02,1998SLEWA036,Cupboard Creek,65.94298,89.80508,83,3,70,84,84,2.67
ID17060108CL005_02b,1998SLEWB001,Idlers Rest Creek,40.85686,NULL,54,1,52,,54,1.5
ID17060306CL067_03,1998SLEWB002,Hatwai Creek,51.1477,73.29542,61,1.67,62,94,63,2.67
ID17060108CL005_02,1998SLEWB003,Paradise Creek,9.384824,23.84068,50,0,40,84,50,1.67
ID17060306CL039_02,1998SLEWB004,Shanghai Creek,43.40584,78.75,61,1.67,40,65,61,1
ID17060308CL002_02c,1998SLEWB005,Middle Fork Robinson Creek,70.95523,83.13121,55,2.33,77,95,55,2.33
ID17060308CL009_02,1998SLEWB006,Harlan Creek,60.36887,93.64954,74,2.67,59,93,74,2.33
ID17060308CL002_02b,1998SLEWB007,Elkberry Creek,45.19947,79.16666,51,1.33,52,75,51,1.67
ID17060308CL002_02d,1998SLEWB008,Cedar Creek,49.61224,NULL,65,1.5,63,,65,2.5
ID17060308CL030_02e,1998SLEWB009,Fisher Creek,56.81056,64.78092,62,1.33,64,93,62,2.33
ID17060308CL002_02c,1998SLEWB010,South Fork Robinson Creek,44.73993,NULL,64,1.5,47,NULL,64,1.5
ID17060108CL019_02,1998SLEWB011,Bonami Creek,69.5665,56.25201,65,2.33,66,73,64,2
ID17060306CL040_03,1998SLEWB012,Whiskey Creek,60.3623,74.0397,63,2,57,78,63,2
ID17060308CL009_02,1998SLEWB013,East Fork Beaver Creek,74.18761,98.46068,66,3,78,94,66,2.67
ID17060308CL009_02,1998SLEWB014,Falls Creek,80.3519,93.79157,65,2.67,83,87,65,2.33
ID17060308CL009_02,1998SLEWB015,Sheep Mountain Creek,79.97092,91.11199,67,3,90,100,67,2.67
ID17060306CL039_03,1998SLEWB016,Rhodes Creek,76.60626,66.49137,60,2,62,80,60,1.67
ID17060306CL039_03,1998SLEWB017,Cow Creek,81.66013,85.73131,73,3,67,98,67,2.67
ID17060306CL039_02,1998SLEWB018,Cow Creek,73.36507,94.03008,61,3,64,87,56,2.33
ID17060306CL040_02a,1998SLEWB019,Crooked Creek,34.85733,38.98821,49,0,50,57,49,1
ID17060307CL039_02,1998SLEWB020,Elizabeth Creek,53.1577,98.4646,72,2.33,61,90,72,2.33
ID17060307CL032_02b,1998SLEWB021,Pete Ott Creek,80.66634,97.73787,72,3,90,98,72,2.67
ID17060108CL019_02,1998SLEWB022,Bonami Creek,62.73332,45.30354,68,2,59,66,68,1.67
ID17060307CL029_02,1998SLEWB023,Little Moose Creek,73.05937,88.57603,76,3,82,95,76,2.67
ID17060307CL044_02b,1998SLEWB024,Wolf Creek,87.47623,99.04577,78,3,89,78,78,2.67
ID17060307CL011_04,1998SLEWB025,Weitas Creek,70.71703,58.95142,68,2.33,72,68,68,2
ID17060307CL007_02b,1998SLEWB026,Hem Creek,79.33288,99.5,74,3,82,78,74,2.33
ID17060307CL007_02a,1998SLEWB027,Sylvan Creek,85.63504,94.10935,73,3,90,90,73,2.67
ID17060308CL010_02b,1998SLEWB028,Goat Creek,62.69782,90.18565,80,2.67,74,88,80,3
ID17060307CL048_03,1998SLEWB029,Collins Creek,75.18371,90.94039,74,3,76,81,74,2.33
ID17060306CL010_02T,1998SLEWT001,Lapwai Creek,20.038,69.77092,17,0,32,100,17,1.67
ID17060306CL010_03T,1998SLEWT002,Lapwai Creek,46.3975,85.70299,66,2.67,56,91,66,2
ID17060306CL034_04,1998SLEWT003,Jim Ford Creek,56.99244,77.59386,83,2.33,45,64,83,2
ID17060305CL005_02T,1998SLEWT004,Red Rock Creek,16.2493,NULL,26,0,32,NULL,26,1
ID17060305CL004_03T,1998SLEWT005,Red Rock Creek,28.88034,37.01236,37,0,76,56,40,1.67
ID17060305CL005_02T,1998SLEWT006,Red Rock Creek,16.76678,NULL,11,0,21,,11,1
ID17060305CL006_03,1998SLEWT007,Stockney Creek,37.63037,37.01236,39,0,74,30,39,1.67
ID17060305CL002_04T,1998SLEWT008,Cottonwood Creek,42.91057,52.22903,61,1.67,41,24,61,1.33
ID17060306CL016_03T,1998SLEWT009,Big Canyon Creek,27.99072,12.65777,71,0,41,1,74,1.67
ID17060306CL017_03T,1998SLEWT010,Cold Springs Creek,29.22825,NULL,70,0,27,NULL,75,2
ID17060306CL017_03T,1998SLEWT011,Cold Springs Creek,33.37416,73.15418,51,0,39,71,53,1.67
ID17060306CL026_04,1998SLEWT012,Lolo Creek,63.68715,44.24151,82,2.33,54,41,77,2
ID17060306CL005_04T,1998SLEWT013,Sweetwater Creek,63.75853,80.37011,61,2.67,82,82,61,2.33
ID17060304CL002_04,1998SLEWT014,Clear Creek,51.69064,59.24918,65,1.33,46,44,65,1.33
ID17060306CL020_02T,1998SLEWT015,Long Hollow Creek,27.82499,NULL,34,0,46,,34,1
ID17060306CL019_03T,1998SLEWT016,Holes Creek,44.23706,67.08134,49,1.33,56,64,52,1.67
ID17060306CL014_03T,1998SLEWT017,Cottonwood Creek,48.77629,88.68366,53,1.67,35,69,58,1.67
ID17060306CL007_02,1998SLEWT018,Webb Creek,77.33633,NULL,72,3,93,NULL,76,3
ID17060305CL002_04T,1998SLEWT019,Cottonwood Creek,35.53294,40.12616,35,1,36,22,35,1
ID17060306CL024_04T,1998SLEWT020,Lawyer Creek,51.84099,37.65019,69,0,35,37,66,1.33
ID17040209SK008_03,1998SPOCA001,Spring Creek,23.62774,NULL,43,0,18,NULL,43,1
ID17040208SK001_02a,1998SPOCA002,Cusick Creek,81.59158,NULL,78,3,73,NULL,78,3
ID17040209SK011_02,1998SPOCA003,Little Creek,42.83444,NULL,43,1,42,NULL,43,1
ID17040206SK005_02,1998SPOCA004,West Fork Sunbeam Creek,25.20268,NULL,27,0,42,NULL,27,1
ID17040209SK012_02,1998SPOCA005,Cold Creek,67.82008,NULL,60,2.5,52,NULL,60,1.5
ID17040206SK010_02a,1998SPOCA006,Crystal Creek,45.12558,NULL,89,2.5,67,NULL,89,2.5
ID17040208SK016_02b,1998SPOCA007,East Bob Smith Creek,48.59285,NULL,68,2.5,51,NULL,68,2
ID17040208SK016_02c,1998SPOCA008,West Bob Smith Creek,60.22274,NULL,76,3,65,NULL,76,2.5
ID17040208SK023_02d,1998SPOCA009,Sawmill Creek,73.45411,NULL,62,2.5,83,NULL,62,3
ID17040208SK023_02g,1998SPOCA010,West Fork Rapid Creek,53.63722,NULL,70,3,72,NULL,70,3
ID17040208SK023_02e,1998SPOCA011,Moonlight Creek,80.47839,NULL,75,3,81,NULL,75,3
ID17040208SK017_02b,1998SPOCA012,Deer Creek,35.42991,NULL,66,2,59,NULL,66,2.5
ID17040208SK017_02c,1998SPOCA013,Beaverdam Creek,39.92795,NULL,35,1,47,NULL,36,1
ID17040208SK017_02a,1998SPOCA014,East Creek,46.39064,NULL,78,2.5,67,NULL,78,2.5
ID17040208SK006_02c,1998SPOCA015,Yago Creek,14.24895,NULL,41,0,38,NULL,41,1
ID17040208SK014_02,1998SPOCA016,UNT to Big Creek,43.72211,NULL,30,1.5,52,NULL,30,1
ID16010202BR017_02a,1998SPOCA017,Oxford Creek,69.79194,NULL,90,3,73,NULL,90,3
ID16010202BR018_02a,1998SPOCA018,Gooseberry Creek,75.21855,NULL,72,3,82,NULL,72,3
ID16010202BR018_03a,1998SPOCA019,Stockton Creek,53.79135,91.59878,65,3,59,89,65,2.33
ID16010202BR014_02c,1998SPOCA020,Shingle Creek,52.82565,NULL,65,3,70,NULL,65,3
ID17040208SK006_02b,1998SPOCA021,Yago Creek,67.52735,NULL,41,2,75,NULL,41,2
ID16010202BR014_02a,1998SPOCA022,Divide Creek,60.68876,NULL,60,2.5,63,NULL,66,2.5
ID17040208SK006_02d,1998SPOCA023,Aspen Creek,58.11104,NULL,76,3,65,NULL,76,2.5
ID16010204BR002_02a,1998SPOCA024,Campbell Creek,40.9868,NULL,48,1,33,NULL,48,1.5
ID16010204BR002_02b,1998SPOCA025,New Canyon Creek,48.5406,NULL,68,2,81,NULL,73,3
ID16010204BR002_02c,1998SPOCA026,Evans Creek,49.62949,NULL,29,1.5,56,NULL,29,1.5
ID16010204BR006_02a,1998SPOCA027,First Creek,60.09597,NULL,65,3,73,NULL,65,3
ID16010204BR006_02b,1998SPOCA028,Second Creek,55.38192,NULL,55,2.5,75,NULL,55,2.5
ID16010204BR006_02,1998SPOCA029,Susan Hollow,37.84222,NULL,47,1,23,NULL,47,1.5
ID16010204BR007_02a,1998SPOCA030,Third Creek,69.98305,NULL,67,3,78,NULL,67,3
ID16010204BR010_02a,1998SPOCA031,Indian Mill Creek,80.56328,NULL,77,3,79,,78,3
ID16010202BR021_02a,1998SPOCA032,Steel Canyon Creek,25.56613,NULL,54,0,52,NULL,56,1.5
ID16010202BR021_02,1998SPOCA033,Jenkins Hollow,16.57533,NULL,33,0,28,NULL,35,1
ID16010202BR020_02b,1998SPOCA034,Dry Canyon,49.12868,NULL,55,2,53,NULL,55,1.5
ID16010202BR020_02a,1998SPOCA035,Black Canyon,35.58611,NULL,39,1,54,NULL,39,1.5
ID16010204BR001_02d,1998SPOCA036,Henderson Creek,34.77739,NULL,61,1.5,45,NULL,61,1.5
ID16010202BR020_02d,1998SPOCA037,Trail Hollow,30.26805,NULL,19,0,41,NULL,19,1
ID16010202BR020_02c,1998SPOCA038,UNT to Weston Creek,31.68449,NULL,47,0,36,NULL,47,1.5
ID16010204BR001_02c,1998SPOCA039,West Cherry Creek,30.06742,NULL,63,0,12,NULL,63,2
ID16010204BR001_02b,1998SPOCA040,Fourmile Creek,33.05448,NULL,43,1,60,NULL,45,2
ID16010204BR001_02a,1998SPOCA041,Twomile Creek,48.5206,NULL,68,2.5,63,NULL,68,2.5
ID16010202BR014_02b,1998SPOCA042,Blue Creek,57.43019,NULL,62,2,68,NULL,65,2.5
ID16010202BR018_02b,1998SPOCA043,Swan Lake Creek,21.93087,NULL,51,0,56,,53,2
ID16020309BR003_03a,1998SPOCA044,Rock Creek,28.13952,NULL,54,0,49,,54,1.5
ID16020309BR003_02a,1998SPOCA045,Meadow Brook Creek,19.89071,NULL,19,0,40,NULL,19,1
ID16020309BR002_02a,1998SPOCA046,Sheep Creek,14.92527,NULL,18,0,43,NULL,18,1
ID17040206SK001_02a,1998SPOCA047,Danielson Creek,38.42983,NULL,42,1,53,NULL,42,1
ID17040206SK025_02a,1998SPOCA048,Little Hole Draw,30.82342,NULL,51,0,56,NULL,51,2
ID16010202BR009_02c,1998SPOCA049,Burton Creek,69.54401,NULL,53,2.5,76,NULL,53,2.5
ID16010202BR009_02b,1998SPOCA050,Alder Creek,69.6602,NULL,75,3,71,NULL,77,3
ID16010202BR009_02a,1998SPOCA051,Smith Creek,44.82188,NULL,75,2.5,61,NULL,75,2.5
ID17040207SK012_02b,1998SPOCA052,Goodheart Creek,20.37813,NULL,59,0,43,,59,1.5
ID17040207SK010_02,1998SPOCA053,Mill Canyon,77.18637,NULL,69,3,71,NULL,74,3
ID17040207SK016_02f,1998SPOCA054,Stewart Canyon,39.81839,NULL,79,2,61,,79,2.5
ID17040207SK016_02c,1998SPOCA055,Bear Canyon,55.5382,NULL,67,2.5,54,,68,2
ID17040207SK016_02b,1998SPOCA056,Coyote Creek,64.10721,57.89599,60,2,72,98,60,2.67
ID17040207SK016_02g,1998SPOCA057,Campbell Canyon Creek,43.21597,NULL,66,2,71,,66,2.5
ID17040105SK001_02c,1998SPOCA058,Trout Creek,62.87168,NULL,72,3,68,NULL,67,2.5
ID17040105SK002_02a,1998SPOCA059,Deep Creek,56.69725,NULL,79,3,64,NULL,74,3
ID16010201BR020_02b,1998SPOCA060,Whiskey Creek,42.4437,NULL,47,1,37,NULL,47,1.5
ID16010201BR020_02c,1998SPOCA061,Telephone Draw,71.51477,NULL,41,2,61,NULL,42,1.5
ID16010201BR020_02d,1998SPOCA062,Home Canyon,76.50773,NULL,56,2,80,NULL,60,2.5
ID16010201BR011_02a,1998SPOCA063,Liberty Creek,60.64602,NULL,77,3,60,,77,2
ID16010201BR010_02a,1998SPOCA064,Copenhagen Canyon,74.74583,NULL,73,3,55,NULL,77,2
ID16010201BR010_02c,1998SPOCA065,Meadow Creek,57.36116,NULL,55,1.5,63,NULL,58,1.5
ID16010201BR006_02e,1998SPOCA066,Spring Creek,70.84923,NULL,39,2,50,NULL,39,1
ID16010201BR006_02b,1998SPOCA067,Fern Creek,87.4447,NULL,71,3,66,NULL,76,2
ID16010201BR011_03a,1998SPOCA068,Mill Creek,67.85815,93.89935,76,3,61,82,81,2.33
ID16010102BR008_02,1998SPOCA069,Sheep Creek,51.58978,NULL,32,1.5,48,NULL,33,1
ID16010201BR020_02a,1998SPOCA070,Little Beaver Creek,48.49144,NULL,48,1.5,70,NULL,47,2.5
ID16010201BR006_02a,1998SPOCA072,Beaver Creek,77.33021,NULL,68,3,67,NULL,72,2
ID16010201BR013_02a,1998SPOCA073,Sleight Canyon,55.75763,NULL,51,2.5,40,NULL,51,1
ID16010201BR013_02a,1998SPOCA074,Sleight Canyon,39.92016,NULL,46,1,31,NULL,50,1
ID17040105SK010_02b,1998SPOCA075,North Fork Deer Creek,56.47017,NULL,54,1.5,70,NULL,54,2.5
ID17040105SK010_03,1998SPOCA076,Deer Creek,50.55343,NULL,65,2.5,63,NULL,60,2.5
ID17040105SK008_03a,1998SPOCA077,Wells Canyon,54.97732,NULL,61,2,60,NULL,61,2
ID17040105SK011_03,1998SPOCA078,Rock Creek,35.08972,NULL,38,1,44,NULL,36,1
ID17040105SK008_02c,1998SPOCA079,Beaver Dam Creek,29.91306,NULL,43,0,42,NULL,43,1
ID17040105SK008_02b,1998SPOCA080,Clear Creek,48.31807,NULL,75,2.5,57,NULL,73,2.5
ID17040105SK008_02a,1998SPOCA081,White Dugway Creek,60.29378,NULL,51,2,51,NULL,51,1
ID17040105SK010_02a,1998SPOCA082,Deer Creek,46.44054,NULL,63,1.5,54,NULL,63,2
ID17040105SK006_02i,1998SPOCA083,Horse Creek,59.8896,NULL,55,2,62,NULL,55,2.5
ID17040105SK007_02f,1998SPOCA084,Draney Creek,44.11956,NULL,52,1,68,NULL,52,2
ID17040105SK007_02e,1998SPOCA085,Webster Canyon Creek,64.99116,NULL,71,3,73,NULL,71,3
ID17040208SK022_02d,1998SPOCA086,North Fork Pebble Creek,47.15689,NULL,60,2.5,65,NULL,60,2
ID17040208SK022_02b,1998SPOCA087,Clear Creek,82.32808,NULL,69,3,79,NULL,69,3
ID17040208SK022_02c,1998SPOCA088,South Fork Pebble Creek,72.4547,NULL,73,3,71,NULL,73,3
ID17040208SK021_02c,1998SPOCA089,Middle Fork Toponce Creek,72.99245,NULL,79,3,71,NULL,79,3
ID17040208SK016_02a,1998SPOCA090,King Creek,71.47473,NULL,43,2,62,NULL,44,1.5
ID17040208SK023_03b,1998SPOCA091,Inman Creek,82.54666,NULL,72,3,80,NULL,72,3
ID17040208SK021_02a,1998SPOCA092,Little Toponce Creek,49.46939,NULL,74,2.5,64,NULL,74,2.5
ID17040208SK021_02b,1998SPOCA093,North Fork Toponce Creek,71.37076,NULL,70,3,76,NULL,70,3
ID17040208SK021_02d,1998SPOCA094,South Fork Toponce Creek,47.72319,NULL,61,2,64,NULL,61,2
ID16010202BR019_02a,1998SPOCA095,Fivemile Creek,15.91739,NULL,45,0,28,NULL,45,1.5
ID16010202BR004_02a,1998SPOCA096,Foster Creek,65.28879,NULL,70,3,45,NULL,65,1.5
ID17040207SK015_02a,1998SPOCA097,Mill Canyon,70.58084,NULL,71,3,64,,73,3
ID17040207SK031_02,1998SPOCA098,Jones Creek,22.30421,NULL,39,0,52,NULL,41,1
